split,stem,source_image,source_mask,output_image,output_mask_original,output_mask_binary,image_hash,mask_hash
train,cju1c8ffau5770835g0g343o8,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1c8ffau5770835g0g343o8.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1c8ffau5770835g0g343o8.jpg,train/images/cju1c8ffau5770835g0g343o8.jpg,train/masks_original/cju1c8ffau5770835g0g343o8.jpg,train/masks_binary/cju1c8ffau5770835g0g343o8.png,f739ffa46c3e0bffb76e6625fb1ecd664e992370e070d1e278e69c6459cf1345,2ecbfb34681d273ddb0dfeb033fab3c4d193e2dce6b70bd9336bbc0aa81faf4a
train,cju1cbokpuiw70988j4lq1fpi,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1cbokpuiw70988j4lq1fpi.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1cbokpuiw70988j4lq1fpi.jpg,train/images/cju1cbokpuiw70988j4lq1fpi.jpg,train/masks_original/cju1cbokpuiw70988j4lq1fpi.jpg,train/masks_binary/cju1cbokpuiw70988j4lq1fpi.png,94ce70cb1c4d4bb48ecae91b14c3c58bf2a718d4448509cd54f31a87c9dc30b6,abe2081980f0815e2198234d9666329e6721bc70e8a7673a5476adb9ebb6cb07
train,cju1cdxvz48hw0801i0fjwcnk,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1cdxvz48hw0801i0fjwcnk.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1cdxvz48hw0801i0fjwcnk.jpg,train/images/cju1cdxvz48hw0801i0fjwcnk.jpg,train/masks_original/cju1cdxvz48hw0801i0fjwcnk.jpg,train/masks_binary/cju1cdxvz48hw0801i0fjwcnk.png,a29df856b29e9fa34fb3aecbd5785bbdc8f788d0823d05bee0f0fb9b987e8a8b,e2a0387ba0ea610fbad5838fb90eabd75f38bd552cd7b82cf5c7ef5e121931aa
train,cju1cfhyg48bb0799cl5pr2jh,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1cfhyg48bb0799cl5pr2jh.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1cfhyg48bb0799cl5pr2jh.jpg,train/images/cju1cfhyg48bb0799cl5pr2jh.jpg,train/masks_original/cju1cfhyg48bb0799cl5pr2jh.jpg,train/masks_binary/cju1cfhyg48bb0799cl5pr2jh.png,0b1cfeb5bed338c7dd78e0b40c9b98f91108394360b17310f6b46ee2395f43d0,ae63a6a17cd279261b1d83e5477e8ab988f2b17a53b65d6b1b99b4718cff6561
train,cju1cj3f0qi5n0993ut8f49rj,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1cj3f0qi5n0993ut8f49rj.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1cj3f0qi5n0993ut8f49rj.jpg,train/images/cju1cj3f0qi5n0993ut8f49rj.jpg,train/masks_original/cju1cj3f0qi5n0993ut8f49rj.jpg,train/masks_binary/cju1cj3f0qi5n0993ut8f49rj.png,da04a1407eb6cfdc78e4d9731404e10367fa75781763d5616b9d35298823b4a3,dfaeca2449799bd29c529dd4a53a054a6ea3912ac5eb5f0d0453036a50fb3ab2
train,cju1cnnziug1l0835yh4ropyg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1cnnziug1l0835yh4ropyg.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1cnnziug1l0835yh4ropyg.jpg,train/images/cju1cnnziug1l0835yh4ropyg.jpg,train/masks_original/cju1cnnziug1l0835yh4ropyg.jpg,train/masks_binary/cju1cnnziug1l0835yh4ropyg.png,48b25b6eb90967580b04e950ed8b996b1d608db9991d878844ece23bd104cf3c,e147dceea143a06914195a17f5ed3fcdedc731db57118f6b6074fae9fbad2476
train,cju1cqc7n4gpy0855jt246k68,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1cqc7n4gpy0855jt246k68.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1cqc7n4gpy0855jt246k68.jpg,train/images/cju1cqc7n4gpy0855jt246k68.jpg,train/masks_original/cju1cqc7n4gpy0855jt246k68.jpg,train/masks_binary/cju1cqc7n4gpy0855jt246k68.png,aa25054e53d7d52d3fae69393c2e513f4793fa6d015342c122b9129c8926e283,737d6ccc2d388be0562cbea91b89da86b7fd450d3cfa03bccbabdfffdaa7f8df
train,cju1csmlc4ht10799b8ymmghg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1csmlc4ht10799b8ymmghg.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1csmlc4ht10799b8ymmghg.jpg,train/images/cju1csmlc4ht10799b8ymmghg.jpg,train/masks_original/cju1csmlc4ht10799b8ymmghg.jpg,train/masks_binary/cju1csmlc4ht10799b8ymmghg.png,c55205ab8539032ec41c05cc87b171599aeb05849ba785e9bfc0c423615e29b2,3142110a848517ea3657d3c83b8c70f9a4c9fbe59e380607ff8e02e56be23d94
train,cju1cu1u2474n0878tt7v4tdr,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1cu1u2474n0878tt7v4tdr.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1cu1u2474n0878tt7v4tdr.jpg,train/images/cju1cu1u2474n0878tt7v4tdr.jpg,train/masks_original/cju1cu1u2474n0878tt7v4tdr.jpg,train/masks_binary/cju1cu1u2474n0878tt7v4tdr.png,1f6a9431c9f56ca50a4dadae5fe517d9ebf36120da94d4c56d9db50ee56ec6da,a4812e5f7c0ad904664f12672f9133af990f657152c8eb022835c3789b25422e
train,cju1cvkfwqrec0993wbp1jlzm,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1cvkfwqrec0993wbp1jlzm.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1cvkfwqrec0993wbp1jlzm.jpg,train/images/cju1cvkfwqrec0993wbp1jlzm.jpg,train/masks_original/cju1cvkfwqrec0993wbp1jlzm.jpg,train/masks_binary/cju1cvkfwqrec0993wbp1jlzm.png,4d1f1d8d66abdb067e518737c5c6668c4b57968a8b4ff4785d0922ddcb247d58,04ee959ec489fbf26d09df1dbc7fbb7aec79d4cb5fb98317950dc62277a3cec3
train,cju1cyjb5qtie0993njqne9m3,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1cyjb5qtie0993njqne9m3.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1cyjb5qtie0993njqne9m3.jpg,train/images/cju1cyjb5qtie0993njqne9m3.jpg,train/masks_original/cju1cyjb5qtie0993njqne9m3.jpg,train/masks_binary/cju1cyjb5qtie0993njqne9m3.png,365cc2d7233ace470af10c5eb87d7a543a94fa7048df5696103494f61091da9e,de1d7eb59c0d19082b5955a142702d2032c5e7334a94cb79a030bacee3f9d8a8
train,cju1d31sp4d4k0878r3fr02ul,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1d31sp4d4k0878r3fr02ul.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1d31sp4d4k0878r3fr02ul.jpg,train/images/cju1d31sp4d4k0878r3fr02ul.jpg,train/masks_original/cju1d31sp4d4k0878r3fr02ul.jpg,train/masks_binary/cju1d31sp4d4k0878r3fr02ul.png,19c5967b1276d8506b5d556499fa236d99fea16353c15a4525a8fa47881556f5,20bd61c65a521423ee28acf38e1e289705fa835a8369748a6504011e696bf238
train,cju1d50a94qf50855wsowacrc,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1d50a94qf50855wsowacrc.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1d50a94qf50855wsowacrc.jpg,train/images/cju1d50a94qf50855wsowacrc.jpg,train/masks_original/cju1d50a94qf50855wsowacrc.jpg,train/masks_binary/cju1d50a94qf50855wsowacrc.png,99f6dc87dd0c158c9b1cd3c8d5978368c246b2ad7d7c3274faef682a9ab3d371,ce594125a1b68bcba1092a5479789b35a2fa3ac700701c0f3d93357c4887a7c4
train,cju1d96gsv62d09881b3wecw2,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1d96gsv62d09881b3wecw2.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1d96gsv62d09881b3wecw2.jpg,train/images/cju1d96gsv62d09881b3wecw2.jpg,train/masks_original/cju1d96gsv62d09881b3wecw2.jpg,train/masks_binary/cju1d96gsv62d09881b3wecw2.png,44959bb0c0100e262a608058c5684ac21f98f71cd94f6447c83dc8a30dd6fc10,37750a10a9cc247e7b9e553e86a295658013c75527ff4960d5d7b76e59a65b57
train,cju1ddr6p4k5z08780uuuzit2,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1ddr6p4k5z08780uuuzit2.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1ddr6p4k5z08780uuuzit2.jpg,train/images/cju1ddr6p4k5z08780uuuzit2.jpg,train/masks_original/cju1ddr6p4k5z08780uuuzit2.jpg,train/masks_binary/cju1ddr6p4k5z08780uuuzit2.png,c5c5d139134903b83cad80bf037af8ea07397ef1647b22ebbcf9d256cef7783c,c54d0ae311f85c30c90f843205c8c65e42610cdbf778eecafdcbde0cdd4d0768
train,cju1dfeupuzlw0835gnxip369,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1dfeupuzlw0835gnxip369.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1dfeupuzlw0835gnxip369.jpg,train/images/cju1dfeupuzlw0835gnxip369.jpg,train/masks_original/cju1dfeupuzlw0835gnxip369.jpg,train/masks_binary/cju1dfeupuzlw0835gnxip369.png,6b00e18303cec59f4134a7bdc36b2b861743a0e3402f31cdb4604765ca5d8dc4,7254aafac51e0ec40b356db49fea27e45c80a2c847113852f7ad4d5f75f2f89c
train,cju1dg44i4z3w0801nyz4p6zf,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1dg44i4z3w0801nyz4p6zf.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1dg44i4z3w0801nyz4p6zf.jpg,train/images/cju1dg44i4z3w0801nyz4p6zf.jpg,train/masks_original/cju1dg44i4z3w0801nyz4p6zf.jpg,train/masks_binary/cju1dg44i4z3w0801nyz4p6zf.png,d9286093ad62aff1edbe4cec249ae5ae9e00de9f71c93b4779630da809cced44,60a81904788b425defb914208314ccdc9a3e78775b1e477650b5a97f161e5d39
train,cju1dhfok4mhe0878jlgrag0h,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1dhfok4mhe0878jlgrag0h.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1dhfok4mhe0878jlgrag0h.jpg,train/images/cju1dhfok4mhe0878jlgrag0h.jpg,train/masks_original/cju1dhfok4mhe0878jlgrag0h.jpg,train/masks_binary/cju1dhfok4mhe0878jlgrag0h.png,3998fef4de0d5f7bd5c31b8e542ed7e9545cfc05d68829b41e2af72ebe864be1,3c1bde31dccccd02b61618fd145b4c846b3681f8a33d9e576aa998a1a670368c
train,cju1dia8hvc6v098827mgffnm,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1dia8hvc6v098827mgffnm.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1dia8hvc6v098827mgffnm.jpg,train/images/cju1dia8hvc6v098827mgffnm.jpg,train/masks_original/cju1dia8hvc6v098827mgffnm.jpg,train/masks_binary/cju1dia8hvc6v098827mgffnm.png,eaf578855fd576b58c7d952ac59abd4f92d02cc5173261f926540f06004b2871,fe71ec4c828d47b028d656cce94e0ecf4ee5ccc2b680afcc88a655ed2b2add4b
train,cju1djtprvd7b0988thwwrg09,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1djtprvd7b0988thwwrg09.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1djtprvd7b0988thwwrg09.jpg,train/images/cju1djtprvd7b0988thwwrg09.jpg,train/masks_original/cju1djtprvd7b0988thwwrg09.jpg,train/masks_binary/cju1djtprvd7b0988thwwrg09.png,fb9671eae0758362f368a68f4dca2623e25a4eaf8e088f9c32c3d5f1f3dd6186,f612ff24eb6de543811a22fe1fcabc4f52424b12d69e332bdf3b1b353f0cfa38
train,cju1dnz61vfp40988e78bkjga,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1dnz61vfp40988e78bkjga.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1dnz61vfp40988e78bkjga.jpg,train/images/cju1dnz61vfp40988e78bkjga.jpg,train/masks_original/cju1dnz61vfp40988e78bkjga.jpg,train/masks_binary/cju1dnz61vfp40988e78bkjga.png,b02d448dd955cd51dd16f55c5a5627622e3efdd16885bba9ac61e0a7dca433f1,fbb8b39fad06796488110e8a01c274efe4b8cd892859746bf29d3b767f8811c3
train,cju1dq3x1vgx109889c7wyirg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1dq3x1vgx109889c7wyirg.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1dq3x1vgx109889c7wyirg.jpg,train/images/cju1dq3x1vgx109889c7wyirg.jpg,train/masks_original/cju1dq3x1vgx109889c7wyirg.jpg,train/masks_binary/cju1dq3x1vgx109889c7wyirg.png,3bcc45145a121b71244f38583c7b41f034cea03e5b9f5db810e4d244253b5e59,977c5331462d871d7804cb932bd38655c59426a18e0bd6bd89565bccc5eedff5
train,cju1drnhbrb9409935wi7vkhg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1drnhbrb9409935wi7vkhg.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1drnhbrb9409935wi7vkhg.jpg,train/images/cju1drnhbrb9409935wi7vkhg.jpg,train/masks_original/cju1drnhbrb9409935wi7vkhg.jpg,train/masks_binary/cju1drnhbrb9409935wi7vkhg.png,d89d00efd963a91721ba303283546ff78d00dd10c2775bc54875922429b02980,3d564ce877349725ae5e2b642c50f062a3684dc55ae126167a83e1b2efffebac
train,cju1efbr0rqxz09931z0lf4vf,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1efbr0rqxz09931z0lf4vf.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1efbr0rqxz09931z0lf4vf.jpg,train/images/cju1efbr0rqxz09931z0lf4vf.jpg,train/masks_original/cju1efbr0rqxz09931z0lf4vf.jpg,train/masks_binary/cju1efbr0rqxz09931z0lf4vf.png,f24d71a05eaf8309df06d28648572cab1e0cf9702fe8acddbc35dfebc2571e2d,304527aac9785daa0a8a109cda535eeb9fa366d5ac01afb3d78250c4492e7d56
train,cju1egh885m1l0855ci1lt37c,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1egh885m1l0855ci1lt37c.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1egh885m1l0855ci1lt37c.jpg,train/images/cju1egh885m1l0855ci1lt37c.jpg,train/masks_original/cju1egh885m1l0855ci1lt37c.jpg,train/masks_binary/cju1egh885m1l0855ci1lt37c.png,eabf71288b415f22ab24db13299a8c26fd898815a0b82e4a25a1f5def73cd130,4314b19848d23d32d26a261614036561941a4c6b35d7542e6ab434731a9a1890
train,cju1egx9pvz2n0988eoy8jp23,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1egx9pvz2n0988eoy8jp23.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1egx9pvz2n0988eoy8jp23.jpg,train/images/cju1egx9pvz2n0988eoy8jp23.jpg,train/masks_original/cju1egx9pvz2n0988eoy8jp23.jpg,train/masks_binary/cju1egx9pvz2n0988eoy8jp23.png,9e138da2afe0fd7ac1707263608e497330e1ffdab73f7eabb99de5b194eb48f3,481251c55f778f3ecbde9234de9a2191c36c430614c4b52977276dbfc2c6d073
train,cju1ejj7dvqfa0835ra184v5m,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1ejj7dvqfa0835ra184v5m.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1ejj7dvqfa0835ra184v5m.jpg,train/images/cju1ejj7dvqfa0835ra184v5m.jpg,train/masks_original/cju1ejj7dvqfa0835ra184v5m.jpg,train/masks_binary/cju1ejj7dvqfa0835ra184v5m.png,f665fcf2bd2040d41584145cdbd95f4930e60163e4d1915e4dcd165b08dd4512,4fe9568e0862558e8e1ee70c3e3f53ebb293043aa435f57ff5300e39f89e8195
train,cju1erep75us208553i4ofwwe,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1erep75us208553i4ofwwe.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1erep75us208553i4ofwwe.jpg,train/images/cju1erep75us208553i4ofwwe.jpg,train/masks_original/cju1erep75us208553i4ofwwe.jpg,train/masks_binary/cju1erep75us208553i4ofwwe.png,69e4a967413260e8f153ee4b71d6cf95dbadfad852a266974ecae3cec7910bd0,4c51d8b2948788f1a7612ca09f7d6758772f280277ee5168e7654daf62279736
train,cju1euant5l960878iqj5vvto,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1euant5l960878iqj5vvto.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1euant5l960878iqj5vvto.jpg,train/images/cju1euant5l960878iqj5vvto.jpg,train/masks_original/cju1euant5l960878iqj5vvto.jpg,train/masks_binary/cju1euant5l960878iqj5vvto.png,b7f5299a95841df0e8842ea9a3a330f005af8dd34532e7fbf06e14eefb948bc3,a479a359490ef2d9002510259b0f99186659b63552f620dd5b9f2c9876ba4990
train,cju1euuc65wm00799m4sjdnnn,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1euuc65wm00799m4sjdnnn.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1euuc65wm00799m4sjdnnn.jpg,train/images/cju1euuc65wm00799m4sjdnnn.jpg,train/masks_original/cju1euuc65wm00799m4sjdnnn.jpg,train/masks_binary/cju1euuc65wm00799m4sjdnnn.png,917cc740a8ff26fe2d8a1ac2ed085b5d73aca93470ee0c410f9106d4522e551f,3097e3ad699121debb2f9b4dd26915bdb9ef168254001b9f143192c78dfde78f
train,cju1ewnoh5z030855vpex9uzt,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1ewnoh5z030855vpex9uzt.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1ewnoh5z030855vpex9uzt.jpg,train/images/cju1ewnoh5z030855vpex9uzt.jpg,train/masks_original/cju1ewnoh5z030855vpex9uzt.jpg,train/masks_binary/cju1ewnoh5z030855vpex9uzt.png,58e023ae584b7d335d20e261ef1188881fe77aec9dfde5eceb443dd604d265e0,120fa0c98db24f5d4bf1d3cb580055638c6ef5929a8edbba83cf2684bbac79c8
train,cju1expq45zst0855rjqwwj4m,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1expq45zst0855rjqwwj4m.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1expq45zst0855rjqwwj4m.jpg,train/images/cju1expq45zst0855rjqwwj4m.jpg,train/masks_original/cju1expq45zst0855rjqwwj4m.jpg,train/masks_binary/cju1expq45zst0855rjqwwj4m.png,a1f06314b68936d5f82114ba7d70db24ca65492f3394f459f275fa1bd79d7857,070271b48e5389ad008b84b1388ebb1a8dc01e91f54a21fdac37ae897aa4c12f
train,cju1f15k3w4ct0835cmde6ypo,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1f15k3w4ct0835cmde6ypo.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1f15k3w4ct0835cmde6ypo.jpg,train/images/cju1f15k3w4ct0835cmde6ypo.jpg,train/masks_original/cju1f15k3w4ct0835cmde6ypo.jpg,train/masks_binary/cju1f15k3w4ct0835cmde6ypo.png,ceb8f64bf7942180c1e7a64cd42e3438016899e9d0e25d2db322d28f000dbcd5,cae6e043451dc1f059bc4edfa47e05e022576555104374bb2ee8f8fc83d7ba0f
train,cju1f320ewfyu0988ndz6blh5,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1f320ewfyu0988ndz6blh5.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1f320ewfyu0988ndz6blh5.jpg,train/images/cju1f320ewfyu0988ndz6blh5.jpg,train/masks_original/cju1f320ewfyu0988ndz6blh5.jpg,train/masks_binary/cju1f320ewfyu0988ndz6blh5.png,77429dcbee33e537dfe72f261e92604e5cd62f3eae7e6bafff5f8789903fbbe8,fd8a234922b76f77cac2e118e149784389733c87cd76675bf6613bcb86583e73
train,cju1f5x1164xv08555654c24r,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1f5x1164xv08555654c24r.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1f5x1164xv08555654c24r.jpg,train/images/cju1f5x1164xv08555654c24r.jpg,train/masks_original/cju1f5x1164xv08555654c24r.jpg,train/masks_binary/cju1f5x1164xv08555654c24r.png,5edc216a95b7b90412731966f2251fbee30a685ce51be60e8ff437f4288cd43a,fb87f8b363cfa6ca72a87af4d4d4b289343c5bc2bc40351cd455b32f22343241
train,cju1f79yhsb5w0993txub59ol,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1f79yhsb5w0993txub59ol.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1f79yhsb5w0993txub59ol.jpg,train/images/cju1f79yhsb5w0993txub59ol.jpg,train/masks_original/cju1f79yhsb5w0993txub59ol.jpg,train/masks_binary/cju1f79yhsb5w0993txub59ol.png,723d639dd6941a4765bc4f22eba6855341514e9fd0f487f3b4565507fe89a4b8,5f66609ff5da94cc0f04300ad7a7dd6bf8dff81b30d166227a65664eeeaed11c
train,cju1f8w0t65en0799m9oacq0q,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju1f8w0t65en0799m9oacq0q.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju1f8w0t65en0799m9oacq0q.jpg,train/images/cju1f8w0t65en0799m9oacq0q.jpg,train/masks_original/cju1f8w0t65en0799m9oacq0q.jpg,train/masks_binary/cju1f8w0t65en0799m9oacq0q.png,c89a07bdccde667e0e1a50111d0d56886f56206c39f15768600d97fa42a6900a,0d50e4f3bb07f6ec5bb6abe4fd603c7576e38fc4d880877c3fcfa8f5fcb572ed
